CustomerID,Churn,Tenure,Gender,AppTime,Complain,OrderIncrease,OrderCount,InactiveDays,CashbackAmount,Summary,Text,Sentiment_Score
50684,0,2.0,Female,3.0,0,22.0,1.0,7.0,125.14,Gold standard...Years of research on my part...,"When I found myself the owner of a dog so smart that I could tell her to unlock the car door and she could do it ( I kid you not, Biscit has the brain of a human 4 year old...) I began to look at animals differently...she truly became even more my my ""baby"" each day.<br /><br />Now let me backtrack into the day I decided to begin researching dog food with this baby in my life...<br /><br />I was a physician recruiter and had to visit a hospital in a town in Texas where they have more cows per capital than anywhere else in the U.S. in order to utilize them for human consumption.  I had several tours of this town and found out by the owners of several companies that it was no accident one of the largest dog food manufacturers is also here. (It is not Newmans own...bear with me)<br /><br />At first that sounds good to you, doesnt' it? That they must be using, for this other company, food grade meat in their dog food? Well, I personally, first hand, watched bull dozers pick up dying and dead cattle. I was proudly told how smart it was that THESE cows are then taken to the dog food plant. (remember, this is NOT Newman's Own, it was what lead me to find Newman's Own) (!) I had many conversations about this...no they dont find out what's wrong with the cows. They are the cancerous, diseased, unhealthy cows that go into this other maker's food. I was appalled. And yes, I was told how great it was because they buy them for nothing from the cattle company and no they aren't supposed to...but they can and they were ever so proud.<br /><br />Fast forward to a couple years ago with the dog food recall when pets were dying from diseased meat being in their food because of this very reason...cows with diseases so bad that it made pets die got into many brands of the cheap commerical dog foods.<br /><br />The reason why Newman's Own was one of a handful of companies who had no recall? They are one of the few companies that use FDA certified HUMAN GRADE meat. See label.<br /><br />Yep, they are allowed to put things that are not allowed to be eaten by humans in most other dog foods...unless you find a company that uses food grade meat. Most people dont know this!<br /><br />Better yet, Newmans' own uses organic.<br /><br />I'll be honest, I dont use this food all the time. I learned about it from someone who shows Pomeranians and uses this because her dogs coats look better because it helps their health. I actually make a lot of my dog's food after my day at the cattle plant that I unwittingly visited. But I am not always long on time and when I find myself there, I use these or a dry dog food that's organic and human grade from Flint River Ranch, another company a vet told me about.<br /><br />Okay so on to my studies for the past 5 years in dog health. This became fascinating to me...many vets found that many health related issues with dogs began (or multiplied) when commercial dog foods began being made for convenience. Think about it...not only are they suddenly not getting food grade food unless you buy something like Newman's Own, but humans are told how bad processed food is, yet dogs eat the same thing each day, processed food. Many vets are on board to change this in spite of the fact that most veterinary schools are funded by the major dog food manufacturers...so...you figure that out...<br /><br />(p.s. in the old days dogs got table scraps...but these table scraps were in the days before humans ate processed foods with artificial ingredients and preservatives...so dogs eating the meats and vegetables were healthier than today when we buy special food for them!  But bear with me...Newman's Own has changed all this!)<br /><br />So anyhoo...the best place for info is to go to dog shows and ask about diet because health is studied here for coat and longevity and ease in litters etc when it's thier living and life. I have yet to meet a champion who eats commercial dog food unless it's organic with the balance of minerals,veg, good carbs, etc. like Newman's Own. Many also do a raw diet with veg and brown rice.)<br /><br />Many of the minerals needed in the commercial brands are actually added then baked out and many have cornmeal as the main ingredient because it's cheapest...<br /><br />if you look at the nutritional info on Newman's own, even if you don't care that it's human grade and organic, you will see that the balance of protein, vitamin, minerals, etc is ALL the exact measure now studied by dog health experts as ideal.  This is hard to find.<br /><br />So, should you, too, have a dog that is a member of the family, my 5 years of research has led me to praise the Newman's Own label (even for what I eat for myself in their other HUMAN grocery products!) and if you want to supplement this dog food with home cooked meals the best guide to curing your dog through a diet natural to what they need is Dr Pitcairn's book of natural health for dogs and cats. (get the most recent edition if you do; he updates them the more he researches.) He's studied this far more than I'll ever be able to and is a top vet who teaches other vets about what they dont learn in vet school: major PREVENTATIVE measures through natural diet.<br /><br />He began his own quest when someone brought in either a wolf or coyote and he made the connection that whenever he saw wild dogs they didn't have teeth with tartar build up and so many health issues that our house dogs who aren't outside as much wind up with--then he started tracing back to when some of the cancers and skin problems etc began and it was with the emergence of commercial cheap dog food. Coyotes get veg from the tummies of what they kill, there are minerals, things they need from bones, there are things that naturally prevent tartar, fleas etc that we have removed from the diet of our house dogs. (my own dogs now have coats so shiny strangers comment each time I take them out...and p.s. we live in the woods and they have no fleas!)<br /><br />I, personally, have helped friends CURE ""health"" issues in their pets that were actually food issues that their vets kept ""treating"" without ever suggesting they change to a natural diet. They spent tons on medicine for skin problems etc then at my prodding gave them GOOD dog food and ""cured"" them!<br /><br />Newmans Own has taken dog food out of the profit center and into care. While it can't cure all ails as much as balanced vitamin enriched homemade food may in my opinion, it is a staple in my pantry. I also use Flint River Ranch at the recommendation of my vet who studies the same issues. He loves them both.<br /><br />I am a raving fan.<br /><br />and, p.s. no I have no monetary interest in this company which isI why I also recommended other food options and brands...but I care enough about animals to be long-winded due to my years of study on it.",0.82
50685,0,1.0,Female,3.0,0,17.0,1.0,7.0,176.55,Balance is everything,"My Beagle was a troublesome eater. I did research and found Orijen but feared what a high Protein diet might do to my little Diva. So, I used innovation. I mix frozen green beans, chopped up apple, broccoli, and Kir yogurt or a small can of Chef Michael and mix it with her food. The cost of Orijen is irrelevant because as many of you have said I use a small amount of it. By adding different vegetables and fruit, everyday she has a unique meal. Polo is a beautiful animal and is exceedingly happy with no health problems, and my mind is at peace.  One size does not fit all but with a little creativity you can have your own win-win.",0.78
50686,0,19.0,Male,2.0,0,12.0,4.0,9.0,274.65,Fluffy Popcorn,I love this popcorn.  It really does pop up nice and light and fluffy compared to the ones I've bought in the store.,0.99
50687,0,11.0,Male,2.0,0,16.0,1.0,0.0,173.51,GREAT SNACKS,"I'm always looking for good tasting, low calorie snacks.  This definately fits the bill.  Thanks!!",0.98
50688,0,16.0,Female,2.0,0,11.0,1.0,1.0,208.2,best diet cream soda ever,"This is getting harder to find and it's a pity. It is my absolute favorite soda.  Just sweet enough, without being too sweet, with a lovely vanilla-like aftertaste.",0.88
50689,1,2.0,Male,2.0,0,11.0,11.0,5.0,221.69,Love these mints!,"Altoid makes some great mints and I really like these a lot. They may not be as intense as the other flavors, but they are really good. My grandkids will eat these. They won't touch the ones that aren't 'yellow'. I was really disappointed when they quit selling them in the stores. Hope they come back again next spring!",0.94
50690,0,13.0,Male,2.0,0,16.0,4.0,9.0,296.26,Excellant,"This was a great deal cost wise so, I gave it a try. I am very glad that I did. This is truly exceptional coffee. It has a very rich layered flavor. In addition the smell is very bold and inviting.I love it and will continue to order the Newman brand of coffees.",0.99
50691,0,10.0,Female,3.0,1,11.0,2.0,2.0,120.7,good Amazon value,"whenever Amazon sells Jerky under $1 per ounce, I always like to sample it.  I recall seeing this brand at my local Target over $1.50 per ounce (BTW - Target's $1/oz house brand Pepper Jerky is great).  I tried Wild Ride's Peppered and Hickory, since sweeter flavored Jerky are rarely done right.  Peppered is always a safe flavor to try since few makers can screw that up, and this one did not disappoint - very nice balance of pepper and smoke without downing it in salt.  the Hickory tasted like pickled meat with a strong dill and parsley aftertaste, while being way too salty and moist.  both had about the same gristle percentage than that cheap import Amazon sells from World Kitchens Jerky.  If you like your Jerky drier, just leave it in the fridge in an open bag for a few days.  I'd call the Pepper a 3 star jerky, and the Hickory 2 star jerky, that both earn a bonus star as long as it's available under $1/oz.  One annoying thing about the package - the ingredients list is microscopic - sort of makes you wonder what they are hiding...",0.94
50692,0,12.0,Male,3.0,0,15.0,1.0,3.0,167.82,Tippy the Pampered Poodle Approves!,"Tippy is a 6 pound toy poodle that my son rescued.  She is so adorable and so picky! She loves treats but goes extra CRAZY over these.  She sees one and goes nuts!  (She spins around in circles and jumps about 2 feet in the air to give you a high-five. -- I wish I could do that.)<br /><br />Of course, Pedigree is a trusted name in doggie foods.  They have a smell to them that I guess smells good to a dog.  There are 32 sticks; each is 5 1/2 inches long and about 3/4 inch diagonally point to point of the ""x"" formation you see on the front.  They are firm, but soft enough to break off a piece for a little dog like her (so ""large"" dog on the package probably does not matter.  I just buy the big ones and break off a little 1 inch piece for her once in a while.) The package does say not suitable for dogs under 10kg or 22 lbs, but that is in the feeding guide where it says 1 treat per dog per day.  The package is also a zip-lock plastic bag, which is handy.<br /><br />The package says the stix are clinically proven to reduce up to 80% tartar buildup. clinically proven to reduce plaque buildup, and the patented x-shape design helps clean down to the gumline.",0.96
50693,0,9.0,Male,3.0,0,20.0,1.0,9.0,177.79,"Good flavor, good energy, no calories","I've tried a few different products to give some flavor to water without adding a lot of sugar or calories, and this one compares well with the other options on the market.  It has no calories, but lots of vitamins and some caffeine for energy (I should warn people with caffeine sensitivities that you have to look closely on the label to see that there are 40 mg of caffeine per serving).  It dissolves very well in water, even without stirring.  Taste-wise, I was unimpressed at the recommended one-squeeze serving - it wasn't a strong enough flavor for me to pick up anything but a little citrus bitterness, but by doubling the amount of energy fluid, the fruit punch taste was refreshing and pleasant, with a little more complexity than I expected from the name.  This is a good product for people who prefer drinking water but want a little variety without sacrificing their fitness/nutritional goals.",0.61
